########################################################
x         M
9.758419473157838 0.00020197061252918364
9.763387795932097 0.00020110186682076908
9.768356118706356 0.0002002367717246618
9.773324441480614 0.00019937531239044214
9.778292764254871 0.00019851747402526066
9.783261087029134 0.0001976632418936218
9.78822940980339 0.00019681260131717602
9.793197732577648 0.00019596553767453582
9.798166055351906 0.00019512203640103845
9.803134378126167 0.0001942820829885723
9.808102700900424 0.00019344566298537113
9.813071023674684 0.00019261276199578653
9.818039346448945 0.00019178336568011003
9.8230076692232 0.0001909574597543603
9.827975991997459 0.0001901350299900924
9.83294431477172 0.00018931606221419923
9.837912637545978 0.0001885005423086862
9.842880960320237 0.00018768845621051298
9.847849283094495 0.00018687978991136574
9.852817605868754 0.00018607452945745582
9.857785928643011 0.00018527266094936533
9.862754251417272 0.00018447417054179692
9.86772257419153 0.00018367904444340646
9.87269089696579 0.00018288726891661967
9.87765921974005 0.00018209883027740383
9.882627542514305 0.0001813137148951045
9.887595865288564 0.00018053190919223728
9.892564188062824 0.00017975339964429197
9.897532510837083 0.00017897817277957105
9.902500833611342 0.00017820621517894084
9.9074691563856 0.00017743751347569796
9.912437479159859 0.00017667205435535304
9.917405801934116 0.0001759098245554401
9.922374124708377 0.00017515081086533208
9.927342447482637 0.00017439500012605462
9.932310770256894 0.00017364237923009647
9.937279093031153 0.00017289293512122027
9.942247415805411 0.00017214665479427886
9.94721573857967 0.00017140352529502375
9.952184061353927 0.00017066353371993035
9.95715238412819 0.00016992666721600563
9.962120706902446 0.00016919291298060575
9.967089029676703 0.00016846225826124355
9.972057352450964 0.00016773469035542986
9.977025675225223 0.00016701019661046601
9.98199399799948 0.00016628876442327113
9.98696232077374 0.0001655703812401974
9.991930643548 0.00016485503455686848
9.996898966322256 0.00016414271191796952
10.001867289096516 0.0001634334009170835
10.006835611870777 0.00016272708919652426
10.011803934645034 0.00016202376444712853
10.016772257419293 0.0001613234144080977
10.021740580193551 0.00016062602686683057
10.02670890296781 0.00015993158965871542
10.031677225742069 0.0001592400906669863
10.036645548516328 0.00015855151782252436
10.041613871290586 0.00015786585910370181
10.046582194064843 0.00015718310253618544
10.051550516839104 0.00015650323619277983
10.056518839613362 0.0001558262481932582
10.06148716238762 0.0001551521267041649
10.06645548516188 0.00015448085993866788
10.07142380793614 0.00015381243615638078
10.076392130710396 0.00015314684366318825
10.081360453484656 0.00015248407081106728
10.086328776258917 0.00015182410599794607
10.091297099033174 0.00015116693766749435
10.096265421807432 0.00015051255430899307
10.101233744581693 0.00014986094445713083
10.10620206735595 0.00014921209669187648
10.111170390130209 0.00014856599963826626
10.116138712904467 0.00014792264196628345
10.121107035678726 0.00014728201239064772
10.126075358452985 0.0001466440996706827
10.131043681227244 0.00014600889261014068
10.136012004001502 0.000145376380057039
10.14098032677576 0.00014474655090348102
10.14594864955002 0.00014411939408552507
10.150916972324278 0.00014349489858298052
10.155885295098535 0.0001428730534192858
10.160853617872796 0.0001422538476613242
10.165821940647056 0.000141637270419263
10.170790263421312 0.0001410233108463953
10.175758586195572 0.00014041195813899136
10.180726908969833 0.00013980320153611118
10.18569523174409 0.00013919703031948437
10.190663554518348 0.0001385934338133161
10.195631877292607 0.0001379924013841452
10.200600200066866 0.00013739392244068872
10.205568522841125 0.0001367979864336785
10.210536845615383 0.00013620458285570813
10.215505168389642 0.000135613701241074
10.2204734911639 0.00013502533116562426
10.22544181393816 0.00013443946224659642
10.230410136712418 0.00013385608414248368
10.235378459486675 0.0001332751865528399
10.240346782260936 0.00013269675921817546
10.245315105035194 0.000132120791919768
10.250283427809451 0.00013154727447952305
10.255251750583712 0.00013097619675982698
10.260220073357972 0.0001304075486633938
10.265188396132228 0.00012984132013309945
10.270156718906488 0.00012927750115184964
10.275125041680749 0.00012871608174243017
10.280093364455006 0.0001281570519673379
10.285061687229264 0.00012760040192865324
10.290030010003523 0.00012704612176788038
10.294998332777782 0.00012649420166581336
10.29996665555204 0.000125944631842361
10.3049349783263 0.00012539740255642788
10.309903301100558 0.00012485250410575326
10.314871623874817 0.0001243099268267792
10.319839946649076 0.0001237696610944789
10.324808269423334 0.0001232316973222432
10.329776592197591 0.0001226960259617136
10.334744914971852 0.00012216263750264943
10.339713237746112 0.00012163152247277848
10.344681560520367 0.0001211026714376589
10.349649883294628 0.00012057607500053499
10.354618206068888 0.00012005172380219923
10.359586528843144 0.0001195296085208366
10.364554851617404 0.00011900971987189758
10.369523174391665 0.00011849204860796236
10.374491497165922 0.00011797658551858239
10.37945981994018 0.00011746332143015342
10.38442814271444 0.00011695224720577666
10.389396465488698 0.00011644335374511418
10.394364788262957 0.00011593663198425788
10.399333111037215 0.00011543207289557756
10.404301433811474 0.00011492966748760875
10.409269756585733 0.00011442940680489076
10.414238079359992 0.00011393128192784677
10.41920640213425 0.00011343528397264079
10.424174724908507 0.00011294140409104256
10.429143047682768 0.00011244963347029661
10.434111370457028 0.00011195996333298453
10.439079693231283 0.00011147238493689192
10.444048016005544 0.00011098688957487028
10.449016338779805 0.00011050346857472203
10.45398466155406 0.00011002211329904125
10.45895298432832 0.00010954281514509838
10.46392130710258 0.00010906556554471256
10.468889629876838 0.00010859035596410231
10.473857952651096 0.00010811717790377528
10.478826275425355 0.00010764602289838124
10.483794598199614 0.00010717688251659636
10.488762920973873 0.0001067097483609783
10.493731243748131 0.00010624461206785576
10.49869956652239 0.00010578146530718094
10.503667889296649 0.0001053202997824208
10.508636212070908 0.00010486110723041268
10.513604534845166 0.00010440387942124149
10.518572857619423 0.00010394860815812297
10.523541180393684 0.00010349528527726588
10.528509503167944 0.00010304390264775092
10.5334778259422 0.00010259445217140535
10.53844614871646 0.00010214692578267576
10.54341447149072 0.00010170131544850356
10.548382794264976 0.00010125761316821071
10.553351117039236 0.00010081581097335979
10.558319439813497 0.00010037590092764092
10.563287762587754 9.993787512675107e-05
10.568256085362012 9.950172569826073e-05
10.573224408136271 9.906744480150487e-05
10.57819273091053 9.863502462744896e-05
10.583161053684789 9.820445739858068e-05
10.588129376459047 9.777573536878463e-05
10.593097699233306 9.734885082321301e-05
10.598066022007565 9.692379607817768e-05
10.603034344781824 9.650056348102272e-05
10.608002667556082 9.607914541001848e-05
10.61297099033034 9.565953427422169e-05
10.6179393131046 9.524172251337746e-05
10.62290763587886 9.48257025977902e-05
10.627875958653116 9.4411467028206e-05
10.632844281427376 9.399900833570774e-05
10.637812604201637 9.358831908158703e-05
10.642780926975894 9.317939185722676e-05
10.647749249750152 9.277221928399198e-05
10.652717572524413 9.23667940131174e-05
10.65768589529867 9.196310872557898e-05
10.662654218072928 9.156115613199751e-05
10.667622540847187 9.116092897250854e-05
10.672590863621446 9.076242001665913e-05
10.677559186395705 9.036562206328606e-05
10.682527509169963 8.99705279404184e-05
10.687495831944222 8.957713050514196e-05
10.69246415471848 8.918542264350423e-05
10.69743247749274 8.879539727040553e-05
10.702400800266998 8.840704732947207e-05
10.707369123041255 8.802036579295622e-05
10.712337445815516 8.763534566162271e-05
10.717305768589776 8.725197996464313e-05
10.722274091364032 8.687026175947466e-05
10.727242414138292 8.649018413177192e-05
10.732210736912553 8.61117401952492e-05
10.73717905968681 8.573492309159884e-05
10.742147382461068 8.535972599036404e-05
10.747115705235329 8.498614208884731e-05
10.752084028009586 8.46141646119876e-05
10.757052350783844 8.424378681226221e-05
10.762020673558103 8.387500196958126e-05
10.766988996332362 8.350780339117353e-05
10.77195731910662 8.314218441149206e-05
10.77692564188088 8.277813839209768e-05
10.781893964655138 8.241565872155921e-05
10.786862287429395 8.205473881534974e-05
10.791830610203656 8.169537211574109e-05
10.796798932977914 8.133755209169698e-05
10.801767255752171 8.098127223877482e-05
10.806735578526432 8.062652607901673e-05
10.811703901300692 8.027330716085396e-05
10.816672224074948 7.992160905900047e-05
10.821640546849208 7.957142537434057e-05
10.826608869623469 7.922274973384548e-05
10.831577192397726 7.887557579046898e-05
10.836545515171984 7.852989722303055e-05
10.841513837946245 7.8185707736132e-05
10.846482160720502 7.78430010600458e-05
10.85145048349476 7.75017709506217e-05
10.85641880626902 7.716201118918839e-05
10.861387129043278 7.682371558244499e-05
10.866355451817537 7.648687796237405e-05
10.871323774591795 7.615149218613549e-05
10.876292097366054 7.581755213596986e-05
10.881260420140311 7.548505171910355e-05
10.886228742914572 7.515398486764496e-05
10.89119706568883 7.482434553849686e-05
10.896165388463087 7.449612771324712e-05
10.901133711237348 7.416932539808853e-05
10.906102034011608 7.384393262370666e-05
10.911070356785864 7.351994344519428e-05
10.916038679560124 7.319735194195337e-05
10.921007002334385 7.287615221759675e-05
10.925975325108642 7.255633839986015e-05
10.9309436478829 7.22379046405077e-05
10.93591197065716 7.192084511522437e-05
10.940880293431418 7.160515402354346e-05
10.945848616205677 7.129082558872972e-05
10.950816938979935 7.097785405771764e-05
10.955785261754194 7.066623370098482e-05
10.960753584528453 7.035595881247989e-05
10.965721907302711 7.004702370952957e-05
10.97069023007697 6.97394227327402e-05
10.975658552851227 6.943315024591072e-05
10.980626875625488 6.912820063594124e-05
10.985595198399746 6.882456831274322e-05
10.990563521174003 6.852224770914637e-05
10.995531843948264 6.822123328080899e-05
11.000500166722524 6.792151950613595e-05
11.00546848949678 6.762310088617597e-05
11.01043681227104 6.732597194455247e-05
11.0154051350453 6.70301272273461e-05
11.020373457819558 6.673556130303399e-05
11.025341780593816 6.64422687623871e-05
11.030310103368077 6.615024421838965e-05
11.035278426142334 6.585948230614501e-05
11.040246748916593 6.556997768279352e-05
11.045215071690851 6.528172502742524e-05
11.05018339446511 6.499471904099059e-05
11.055151717239369 6.470895444621957e-05
11.060120040013627 6.442442598753091e-05
11.065088362787886 6.414112843094938e-05
11.070056685562143 6.385905656402006e-05
11.075025008336404 6.357820519572446e-05
11.079993331110662 6.329856915639231e-05
11.08496165388492 6.302014329762302e-05
11.08992997665918 6.274292249219943e-05
11.09489829943344 6.246690163400088e-05
11.099866622207696 6.21920756379264e-05
11.104834944981956 6.191843943980765e-05
11.109803267756217 6.16459879963245e-05
11.114771590530474 6.137471628492799e-05
11.119739913304732 6.110461930375613e-05
11.124708236078993 6.083569207154872e-05
11.12967655885325 6.056792962756981e-05
11.134644881627509 6.030132703152753e-05
11.139613204401767 6.0035879363491614e-05
11.144581527176026 5.977158172380829e-05
11.149549849950285 5.950842923303145e-05
11.154518172724543 5.924641703182913e-05
11.159486495498802 5.898554028091298e-05
11.16445481827306 5.8725794160958374e-05
11.16942314104732 5.846717387252336e-05
11.174391463821578 5.820967463596583e-05
11.179359786595835 5.795329169137472e-05
11.184328109370096 5.769802029848276e-05
11.189296432144356 5.744385573659503e-05
11.194264754918612 5.719079330450748e-05
11.199233077692872 5.6938828320429035e-05
11.204201400467133 5.668795612191023e-05
11.20916972324139 5.643817206575962e-05
11.214138046015648 5.618947152797282e-05
11.219106368789909 5.594184990365223e-05
11.224074691564166 5.5695302606933876e-05
11.229043014338425 5.544982507091169e-05
11.234011337112683 5.5205412747558426e-05
11.238979659886942 5.496206110765741e-05
11.2439479826612 5.471976564072055e-05
11.24891630543546 5.447852185492289e-05
11.253884628209718 5.423832527701659e-05
11.258852950983975 5.399917145226832e-05
11.263821273758236 5.376105594437685e-05
11.268789596532494 5.352397433540733e-05
11.273757919306751 5.328792222571278e-05
11.278726242081012 5.305289523386112e-05
11.283694564855272 5.281888899656928e-05
11.288662887629528 5.258589916862152e-05
11.293631210403788 5.235392142280426e-05
11.298599533178049 5.212295144983427e-05
11.303567855952306 5.189298495827923e-05
11.308536178726564 5.166401767450042e-05
11.313504501500825 5.1436045342567964e-05
11.318472824275082 5.120906372419891e-05
11.32344114704934 5.098306859868424e-05
11.3284094698236 5.075805576281647e-05
11.333377792597858 5.053402103082397e-05
11.338346115372117 5.0310960234299814e-05
11.343314438146376 5.0088869222129934e-05
11.348282760920634 4.9867743860427216e-05
11.353251083694891 4.9647580032461895e-05
11.358219406469152 4.942837363859487e-05
11.36318772924341 4.921012059620146e-05
11.368156052017667 4.8992816839616e-05
11.373124374791928 4.877645832005323e-05
11.378092697566188 4.856104100554562e-05
11.383061020340444 4.834656088087676e-05
11.388029343114704 4.813301394751018e-05
11.392997665888965 4.792039622352747e-05
11.397965988663222 4.770870374356103e-05
11.40293431143748 4.7497932558721586e-05
11.40790263421174 4.728807873654176e-05
11.412870956985998 4.7079138360904454e-05
11.417839279760257 4.687110753197895e-05
11.422807602534515 4.6663982366151794e-05
11.427775925308774 4.64577589959679e-05
